,Beer_Name,Beer_ID,Brew_ID,ABV,IBU,Style,Ounces,Brewery_Name,City,State
2145,Heady Topper,1111,273,0.08,120,American Double / Imperial IPA,16,The Alchemist,Waterbury, VT
2146,Heady Topper,379,273,0.08,120,American Double / Imperial IPA,16,The Alchemist,Waterbury, VT
2147,Bomber Mountain Amber Ale (2013),1200,458,0.046,20,American Amber / Red Ale,12,The Black Tooth Brewing Company,Sheridan, WY
2148,Indian Paintbrush IPA,1199,458,0.07,75,American IPA,12,The Black Tooth Brewing Company,Sheridan, WY
2149,Saddle Bronc Brown Ale (2013),1198,458,0.048,16,English Brown Ale,12,The Black Tooth Brewing Company,Sheridan, WY
2150,Wagon Box Wheat Beer,1197,458,0.059,15,American Pale Wheat Ale,12,The Black Tooth Brewing Company,Sheridan, WY
2151,Birdhouse Pale Ale,1945,263,0.05,36,Belgian Pale Ale,12,The Brewer's Art,Baltimore, MD
2152,Ozzy,1079,263,0.073,80,Belgian Pale Ale,12,The Brewer's Art,Baltimore, MD
2153,Resurrection,94,263,0.07,69,Dubbel,12,The Brewer's Art,Baltimore, MD
2154,Bronx Summer Pale Ale,1748,330,0.052,16,American Pale Ale (APA),16,The Bronx Brewery,Bronx, NY
2155,Bronx Black Pale Ale,1747,330,0.057,46,American Black Ale,16,The Bronx Brewery,Bronx, NY
2156,Bronx Pale Ale,1037,330,0.063,50,American Pale Ale (APA),16,The Bronx Brewery,Bronx, NY
2157,Surfrider,2594,34,0.052,35,American Pale Ale (APA),16,The Dudes' Brewing Company,Torrance, CA
2158,Kolschtal Eddy,2035,34,0.055,55,Kölsch,16,The Dudes' Brewing Company,Torrance, CA
2159,South Bay Session IPA,2034,34,0.05,32,American IPA,16,The Dudes' Brewing Company,Torrance, CA
2160,Grandma's Pecan,1562,34,0.069,34,English Brown Ale,16,The Dudes' Brewing Company,Torrance, CA
2161,Double Trunk,1561,34,0.099,101,American Double / Imperial IPA,16,The Dudes' Brewing Company,Torrance, CA
2162,Just IPA,1749,329,0.046,45,American IPA,12,The Just Beer Project,Burlington, VT
2163,Lionshead,2455,91,0.045,17,American Pilsner,12,The Lion Brewery,Wilkes-Barre, PA
2164,Manhattan Gold Lager (1990),963,485,0.052,40,American Amber / Red Lager,12,The Manhattan Brewing Company,New York, NY
2165,G. B. Russo’s Italian Pistachio Pale Ale,2638,10,0.052,22,American Pale Ale (APA),16,The Mitten Brewing Company,Grand Rapids, MI
2166,Northern Hawk Owl Amber,1278,439,0.058,60,American Amber / Red Ale,12,The Right Brain Brewery,Traverse City, MI
2167,CEO Stout,1277,439,0.059,22,American Stout,16,The Right Brain Brewery,Traverse City, MI
2168,Will Power Pale Ale,1276,439,0.047,10,American Pale Ale (APA),16,The Right Brain Brewery,Traverse City, MI
2169,Curious Traveler Shandy,1732,335,0.044,18,Shandy,12,The Traveler Beer Company,Burlington, VT
2170,Hunny Do Wheat,2347,143,0.048,18,American Pale Wheat Ale,12,Third Street Brewhouse,Cold Spring, MN
2171,Three Way Pale Ale,1781,143,0.052,35,American Pale Ale (APA),12,Third Street Brewhouse,Cold Spring, MN
2172,Rise to the Top,1780,143,0.041,21,Cream Ale,12,Third Street Brewhouse,Cold Spring, MN
2173,Lost Trout Brown Ale,1779,143,0.049,20,American Brown Ale,12,Third Street Brewhouse,Cold Spring, MN
2174,Watermelon Ale,2421,109,0.051,11,Fruit / Vegetable Beer,12,Thomas Hooker Brewing Company,Bloomfield, CT
2175,Knotty Blonde Ale,2319,154,0.04,18,American Blonde Ale,12,Three Creeks Brewing,Sisters, OR
2176,Fivepine Chocolate Porter,2317,154,0.062,40,American Porter,12,Three Creeks Brewing,Sisters, OR
2177,Hoodoo Voodoo IPA,2316,154,0.062,82,American IPA,12,Three Creeks Brewing,Sisters, OR
2178,Hydraulion Red,1913,274,0.053,22,Irish Red Ale,12,Three Notch'd Brewing Company,Charlottesville, VA
2179,40 Mile IPA,1912,274,0.06,50,American IPA,12,Three Notch'd Brewing Company,Charlottesville, VA
2180,Citra Faced,2617,22,0.055,64,American Pale Wheat Ale,16,Three Pints Brewing,Martinsville, IN
2181,Pole Barn Stout,2616,22,0.055,31,Oatmeal Stout,16,Three Pints Brewing,Martinsville, IN
2182,Pale,2615,22,0.054,37,American Pale Ale (APA),16,Three Pints Brewing,Martinsville, IN
2183,Yoshi's Nectar,2614,22,0.053,27,California Common / Steam Beer,16,Three Pints Brewing,Martinsville, IN
2184,Leatherhead Red,1889,283,0.052,14,American Amber / Red Ale,12,Thunderhead Brewing Company,Kearney, NE
2185,Cropduster Mid-American IPA,1222,283,0.065,65,American IPA,12,Thunderhead Brewing Company,Kearney, NE
2186,Golden Frau Honey Wheat,122,283,0.075,60,Braggot,12,Thunderhead Brewing Company,Kearney, NE
2187,Cornstalker Dark Wheat,121,283,0.075,74,American Dark Wheat Ale,12,Thunderhead Brewing Company,Kearney, NE
2188,Cafe Leche,2623,18,0.058,20,American Porter,16,Tin Man Brewing Company,Evansville, IN
2189,Damascene Apricot Sour,2622,18,0.052,12,Fruit / Vegetable Beer,16,Tin Man Brewing Company,Evansville, IN
2190,Csar,2621,18,0.12,90,Russian Imperial Stout,16,Tin Man Brewing Company,Evansville, IN
2191,Klingon Warnog Roggen Dunkel,1817,18,0.055,64,Roggenbier,16,Tin Man Brewing Company,Evansville, IN
2192,Overlord Imperial IPA,1449,18,0.085,115,American Double / Imperial IPA,16,Tin Man Brewing Company,Evansville, IN
2193,Alloy,951,18,0.058,36,American IPA,16,Tin Man Brewing Company,Evansville, IN
2194,Rivet Irish Red Ale,950,18,0.051,22,Irish Red Ale,16,Tin Man Brewing Company,Evansville, IN
2195,3 Gear Robust Porter,949,18,0.052,50,American Porter,16,Tin Man Brewing Company,Evansville, IN
2196,Circuit Bohemian Pilsner,948,18,0.045,35,Czech Pilsener,16,Tin Man Brewing Company,Evansville, IN
2197,Turnrow Harvest Ale,2321,153,0.055,16,American Blonde Ale,12,Tin Roof Brewing Company,Baton Rouge, LA
2198,Juke Joint IPA,1755,153,0.07,60,American IPA,12,Tin Roof Brewing Company,Baton Rouge, LA
2199,Parade Ground Coffee Porter,1754,153,0.07,35,American Porter,12,Tin Roof Brewing Company,Baton Rouge, LA
2200,Tin Roof Watermelon Wheat,1428,153,0.05,21,Fruit / Vegetable Beer,12,Tin Roof Brewing Company,Baton Rouge, LA
2201,Tin Roof Blonde Ale,529,153,0.045,18,American Blonde Ale,12,Tin Roof Brewing Company,Baton Rouge, LA
2202,Voodoo Bengal Pale Ale,495,153,0.055,37,American Pale Ale (APA),12,Tin Roof Brewing Company,Baton Rouge, LA
2203,Perfect Tin Amber,494,153,0.045,28,American Amber / Red Ale,12,Tin Roof Brewing Company,Baton Rouge, LA
2204,IPA & a Half,1856,292,0.073,87,American IPA,12,Tommyknocker Brewery,Idaho Springs, CO
2205,Ornery Amber Lager (2003),736,292,0.055,33,Vienna Lager,12,Tommyknocker Brewery,Idaho Springs, CO
2206,Big Island Shandy,1027,475,0.05,40,Shandy,16,Tonka Beer Company,Minnetonka, MN
2207,Preservation IPA,1026,475,0.068,47,American IPA,16,Tonka Beer Company,Minnetonka, MN
2208,Almanac IPA,1938,266,0.062,72,American IPA,12,Tractor Brewing Company,Albuquerque, NM
2209,Milk Mustachio Stout,1937,266,0.065,52,Milk / Sweet Stout,12,Tractor Brewing Company,Albuquerque, NM
2210,Farmer's Tan Red Ale,1936,266,0.06,30,American Amber / Red Ale,12,Tractor Brewing Company,Albuquerque, NM
2211,Triangle India Pale Ale,594,525,0.057,36,American IPA,12,Triangle Brewing Company,Durham, NC
2212,Triangle White Ale,114,525,0.05,13,Witbier,12,Triangle Brewing Company,Durham, NC
2213,Triangle Belgian Golden Ale,113,525,0.08,74,Belgian Strong Pale Ale,12,Triangle Brewing Company,Durham, NC
2214,Troegenator,2445,98,0.082,31,Doppelbock,16,Tröegs Brewing Company,Hershey, PA
2215,Nugget Nectar,2444,98,0.075,93,American Amber / Red Ale,16,Tröegs Brewing Company,Hershey, PA
2216,Sunshine Pils,2203,98,0.045,45,American Pilsner,12,Tröegs Brewing Company,Hershey, PA
2217,Troegenator Doublebock,1510,98,0.082,25,Doppelbock,16,Tröegs Brewing Company,Hershey, PA
2218,Perpetual IPA,1509,98,0.075,85,American IPA,12,Tröegs Brewing Company,Hershey, PA
2219,Greenville Pale Ale,433,540,0.055,52,American Pale Ale (APA),12,Twin Lakes Brewing Company,Greenville, DE
2220,Hoppy Boy,641,521,0.062,65,American IPA,16,Twisted Pine Brewing Company,Boulder, CO
2221,Cow Creek,2588,39,0.054,26,American Amber / Red Lager,12,Twisted X Brewing Company,Dripping Springs, TX
2222,Chupahopra,2458,39,0.075,63,American IPA,12,Twisted X Brewing Company,Dripping Springs, TX
2223,Twisted X,2212,39,0.051,19,American Adjunct Lager,12,Twisted X Brewing Company,Dripping Springs, TX
2224,Day Hike Session,2235,191,0.041,41,American IPA,12,Two Beers Brewing Company,Seattle, WA
2225,Trailhead ISA,1661,191,0.048,48,American IPA,12,Two Beers Brewing Company,Seattle, WA
2226,Immersion Amber,1660,191,0.052,27,American Amber / Red Ale,12,Two Beers Brewing Company,Seattle, WA
2227,Evo IPA,1659,191,0.062,70,American IPA,12,Two Beers Brewing Company,Seattle, WA
2228,Presidential Pils,1438,191,0.048,17,Czech Pilsener,12,Two Beers Brewing Company,Seattle, WA
2229,Evolutionary IPA (2012),1173,191,0.062,70,American IPA,12,Two Beers Brewing Company,Seattle, WA
2230,Persnickety Pale,560,191,0.057,36,American Pale Ale (APA),12,Two Beers Brewing Company,Seattle, WA
2231,SoDo Brown Ale,519,191,0.054,20,American Brown Ale,12,Two Beers Brewing Company,Seattle, WA
2232,Immersion Amber Ale (2011),518,191,0.052,27,American Amber / Red Ale,12,Two Beers Brewing Company,Seattle, WA
2233,Evolutionary IPA (2011),505,191,0.062,70,American IPA,12,Two Beers Brewing Company,Seattle, WA
2234,Trailhead India Style Session Ale (2011),482,191,0.048,48,American IPA,12,Two Beers Brewing Company,Seattle, WA
2235,Panorama Wheat Ale,451,191,0.046,20,American Pale Wheat Ale,12,Two Beers Brewing Company,Seattle, WA
2236,Wobble,2497,75,0.063,69,American IPA,16,Two Brothers Brewing Company,Warrenville, IL
2237,Night Cat,2246,75,0.058,43,American Dark Wheat Ale,12,Two Brothers Brewing Company,Warrenville, IL
2238,Night Cat (2014),1630,75,0.058,43,American Dark Wheat Ale,12,Two Brothers Brewing Company,Warrenville, IL
2239,Dog Days Lager,1284,75,0.051,17,Dortmunder / Export Lager,12,Two Brothers Brewing Company,Warrenville, IL
2240,Sidekick Extra Pale Ale,1121,75,0.051,36,American Pale Ale (APA),12,Two Brothers Brewing Company,Warrenville, IL
2241,Atom Smasher,1042,75,0.077,23,Märzen / Oktoberfest,12,Two Brothers Brewing Company,Warrenville, IL
2242,Testudo,1041,75,0.045,8,Bière de Garde,12,Two Brothers Brewing Company,Warrenville, IL
2243,Hobnob B & B Pale Ale,1040,75,0.065,65,American Pale Ale (APA),12,Two Brothers Brewing Company,Warrenville, IL
2244,Cane and Ebel,861,75,0.07,68,American Strong Ale,12,Two Brothers Brewing Company,Warrenville, IL
2245,Outlaw IPA (2015),642,75,0.065,65,American IPA,12,Two Brothers Brewing Company,Warrenville, IL
2246,The Gilded Age,2037,244,0.045,30,Munich Helles Lager,12,Two Henrys Brewing Company,Plant City, FL
2247,No Limits Hefeweizen,1285,436,0.05,40,Hefeweizen,16,Two Roads Brewing Company,Stratford, CT
2248,Honeyspot Road White IPA,1189,436,0.06,36,American White IPA,12,Two Roads Brewing Company,Stratford, CT
2249,Road 2 Ruin Double IPA,1171,436,0.072,16,American Double / Imperial IPA,12,Two Roads Brewing Company,Stratford, CT
2250,Workers Comp Saison,1170,436,0.048,30,Saison / Farmhouse Ale,12,Two Roads Brewing Company,Stratford, CT
2251,Ol' Factory Pils,1169,436,0.05,20,German Pilsener,12,Two Roads Brewing Company,Stratford, CT
2252,PUNK'N,2310,160,0.05,10,Pumpkin Ale,12,Uinta Brewing Company,Salt Lake City, UT
2253,Yard Sale Winter Lager,2100,160,0.04,22,American Amber / Red Lager,12,Uinta Brewing Company,Salt Lake City, UT
2254,Trader Session IPA,1925,160,0.04,42,American IPA,12,Uinta Brewing Company,Salt Lake City, UT
2255,Hop Nosh IPA,1723,160,0.073,83,American IPA,12,Uinta Brewing Company,Salt Lake City, UT
2256,SUM'R,1212,160,0.04,17,American Blonde Ale,12,Uinta Brewing Company,Salt Lake City, UT
2257,Organic Baba Black Lager,1097,160,0.04,32,Schwarzbier,12,Uinta Brewing Company,Salt Lake City, UT
2258,Hop Notch IPA (2013),1089,160,0.073,82,American IPA,12,Uinta Brewing Company,Salt Lake City, UT
2259,Cutthroat Pale Ale,1088,160,0.04,34,American Pale Ale (APA),12,Uinta Brewing Company,Salt Lake City, UT
2260,WYLD Extra Pale Ale,974,160,0.04,29,American Pale Ale (APA),12,Uinta Brewing Company,Salt Lake City, UT
2261,Pilsner Ukiah,98,556,0.055,20,German Pilsener,12,Ukiah Brewing Company,Ukiah, CA
2262,The Green Room,2372,127,0.06,75,American IPA,16,Uncle Billy's Brewery and Smokeh...,Austin, TX
2263,Humbucker Helles,2367,127,0.047,25,Maibock / Helles Bock,16,Uncle Billy's Brewery and Smokeh...,Austin, TX
2264,Uncle John's Apple Cherry Cider,1704,339,0.065,60,Cider,16,Uncle John's Fruit House Winery,St. John's, MI
2265,Uncle John's Apricot Apple Cider,1703,339,0.065,65,Cider,16,Uncle John's Fruit House Winery,St. John's, MI
2266,Draught Hard Apple Cider,877,339,0.065,65,Cider,16,Uncle John's Fruit House Winery,St. John's, MI
2267,Scotty K NA,606,523,0.001,7,Low Alcohol Beer,16,Uncommon Brewers,Santa Cruz, CA
2268,Bacon Brown Ale,543,523,0.068,74,American Brown Ale,16,Uncommon Brewers,Santa Cruz, CA
2269,Golden State Ale,347,523,0.064,66,Belgian Pale Ale,16,Uncommon Brewers,Santa Cruz, CA
2270,Baltic Porter,346,523,0.078,73,Baltic Porter,16,Uncommon Brewers,Santa Cruz, CA
2271,Siamese twin,25,523,0.085,23,Dubbel,16,Uncommon Brewers,Santa Cruz, CA
2272,Double Duckpin,2507,72,0.085,90,American Double / Imperial IPA,12,Union Craft Brewing,Baltimore, MD
2273,Old Pro,2506,72,0.042,10,Gose,12,Union Craft Brewing,Baltimore, MD
2274,Duckpin Pale Ale,829,72,0.055,40,American Pale Ale (APA),12,Union Craft Brewing,Baltimore, MD
2275,Balt Altbier,582,72,0.06,25,Altbier,12,Union Craft Brewing,Baltimore, MD
2276,Campside Session IPA,2190,203,0.045,50,American IPA,16,Upland Brewing Company,Bloomington, IN
2277,Upland Wheat Ale,1951,203,0.045,15,Witbier,16,Upland Brewing Company,Bloomington, IN
2278,Dragonfly IPA,1950,203,0.06,55,American IPA,16,Upland Brewing Company,Bloomington, IN
2279,Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale,2565,52,0.128,80,Quadrupel (Quad),19.2,Upslope Brewing Company,Boulder, CO
2280,Lee Hill Series Vol. 4 - Manhattan Style Rye Ale,2564,52,0.104,92,Rye Beer,19.2,Upslope Brewing Company,Boulder, CO
2281,Lee Hill Series Vol. 2 - Wild Saison,2563,52,0.068,24,American Wild Ale,19.2,Upslope Brewing Company,Boulder, CO
2282,Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,2562,52,0.099,51,American Double / Imperial Stout,19.2,Upslope Brewing Company,Boulder, CO
2283,Lee Hill Series Vol. 1 - Barrel Aged Brown Ale,2561,52,0.076,33,American Brown Ale,19.2,Upslope Brewing Company,Boulder, CO
2284,Blood Orange Saison,2560,52,0.06,20,Saison / Farmhouse Ale,12,Upslope Brewing Company,Boulder, CO
2285,Thai Style White IPA,1932,52,0.065,33,American White IPA,12,Upslope Brewing Company,Boulder, CO
2286,Ferus Fluxus Wild Belgian Pale Ale,1853,52,0.075,30,American Wild Ale,19.2,Upslope Brewing Company,Boulder, CO
2287,Upslope Imperial India Pale Ale,1315,52,0.099,90,American Double / Imperial IPA,19.2,Upslope Brewing Company,Boulder, CO
2288,Upslope Christmas Ale,907,52,0.082,35,Winter Warmer,16,Upslope Brewing Company,Boulder, CO
2289,Upslope Pumpkin Ale,906,52,0.077,78,Pumpkin Ale,16,Upslope Brewing Company,Boulder, CO
2290,Upslope Belgian Style Pale Ale,683,52,0.075,30,Belgian Pale Ale,12,Upslope Brewing Company,Boulder, CO
2291,Upslope Foreign Style Stout,614,52,0.069,60,Foreign / Export Stout,12,Upslope Brewing Company,Boulder, CO
2292,Top Rope Mexican-style Craft Lager,466,52,0.048,15,Vienna Lager,12,Upslope Brewing Company,Boulder, CO
2293,Upslope Craft Lager,444,52,0.048,22,Vienna Lager,12,Upslope Brewing Company,Boulder, CO
2294,Upslope Brown Ale,345,52,0.067,44,English Brown Ale,12,Upslope Brewing Company,Boulder, CO
2295,Upslope Pale Ale,80,52,0.058,60,American Pale Ale (APA),12,Upslope Brewing Company,Boulder, CO
2296,Upslope India Pale Ale,79,52,0.072,62,American IPA,12,Upslope Brewing Company,Boulder, CO
2297,Common Sense Kentucky Common Ale,382,547,0.053,22,American Brown Ale,16,Upstate Brewing Company,Elmira, NY
2298,Upstate I.P.W.,381,547,0.065,70,American IPA,12,Upstate Brewing Company,Elmira, NY
2299,Squatters Full Suspension Pale Ale,1826,303,0.04,20,American Pale Ale (APA),12,Utah Brewers Cooperative,Salt Lake City, UT
2300,Squatters Hop Rising Double IPA,1825,303,0.09,75,American Double / Imperial IPA,12,Utah Brewers Cooperative,Salt Lake City, UT
2301,Devastator Double Bock,1824,303,0.08,34,Doppelbock,12,Utah Brewers Cooperative,Salt Lake City, UT
2302,Wasatch Ghostrider White IPA,1823,303,0.06,30,American White IPA,12,Utah Brewers Cooperative,Salt Lake City, UT
2303,Wasatch Ghostrider White IPA (2014),1682,303,0.06,40,American White IPA,12,Utah Brewers Cooperative,Salt Lake City, UT
2304,Wasatch Apricot Hefeweizen,1681,303,0.04,30,Fruit / Vegetable Beer,12,Utah Brewers Cooperative,Salt Lake City, UT
2305,Squatters Hop Rising Double IPA (2014),1680,303,0.09,75,American Double / Imperial IPA,12,Utah Brewers Cooperative,Salt Lake City, UT
2306,Squatters Full Suspension Pale Ale,1679,303,0.04,18,American Pale Ale (APA),12,Utah Brewers Cooperative,Salt Lake City, UT
2307,Nunica Pine,2245,186,0.068,74,Cider,16,Vander Mill Ciders,Spring Lake, MI
2308,Ginger Peach,2244,186,0.069,65,Cider,16,Vander Mill Ciders,Spring Lake, MI
2309,Totally Roasted,1378,186,0.068,60,Cider,16,Vander Mill Ciders,Spring Lake, MI
2310,Blue Gold,1377,186,0.068,75,Cider,16,Vander Mill Ciders,Spring Lake, MI
2311,Hard Apple,1376,186,0.068,60,Cider,16,Vander Mill Ciders,Spring Lake, MI
2312,Nitro Can Coffee Stout,2411,114,0.052,27,American Stout,12,Vault Brewing Company,Yardley, PA
2313,Voodoo Love Child,1770,323,0.092,25,Tripel,12,Voodoo Brewery,Meadville, PA
2314,White Magick of the Sun,1769,323,0.079,23,Witbier,12,Voodoo Brewery,Meadville, PA
2315,Wynona's Big Brown Ale,1730,323,0.075,31,American Brown Ale,12,Voodoo Brewery,Meadville, PA
2316,Gran Met,1729,323,0.092,25,Belgian Strong Pale Ale,12,Voodoo Brewery,Meadville, PA
2317,Good Vibes IPA,1603,323,0.073,85,American IPA,12,Voodoo Brewery,Meadville, PA
2318,Pilzilla,1488,323,0.075,85,American Double / Imperial Pilsner,12,Voodoo Brewery,Meadville, PA
2319,Wachusett Light IPA,1846,296,0.04,37,American IPA,12,Wachusett Brewing Company,Westminster, MA
2320,Green Monsta IPA,1845,296,0.06,55,American IPA,12,Wachusett Brewing Company,Westminster, MA
2321,Wachusett IPA,1844,296,0.056,50,American IPA,12,Wachusett Brewing Company,Westminster, MA
2322,Strawberry White,1843,296,0.047,9,Witbier,12,Wachusett Brewing Company,Westminster, MA
2323,Larry Imperial IPA,1418,296,0.085,85,American Double / Imperial IPA,12,Wachusett Brewing Company,Westminster, MA
2324,Wachusett Summer,1038,296,0.047,18,American Pale Wheat Ale,12,Wachusett Brewing Company,Westminster, MA
2325,Country Pale Ale,1030,296,0.051,17,English Pale Ale,12,Wachusett Brewing Company,Westminster, MA
2326,Wachusett Light IPA (2013),1029,296,0.04,37,American IPA,12,Wachusett Brewing Company,Westminster, MA
2327,Pumpkan,908,296,0.052,20,Pumpkin Ale,12,Wachusett Brewing Company,Westminster, MA
2328,Wachusett Blueberry Ale,619,296,0.045,10,Fruit / Vegetable Beer,12,Wachusett Brewing Company,Westminster, MA
2329,Green Monsta IPA,618,296,0.06,55,American IPA,12,Wachusett Brewing Company,Westminster, MA
2330,T-6 Red Ale (2004),780,507,0.047,48,American Amber / Red Ale,12,Warbird Brewing Company,Fort Wayne, IN
2331,Self Starter,2450,95,0.052,67,American IPA,16,Warped Wing Brewing Company,Dayton, OH
2332,Ermal's,2223,95,0.054,20,Cream Ale,16,Warped Wing Brewing Company,Dayton, OH
2333,10 Ton,2222,95,0.07,67,Oatmeal Stout,16,Warped Wing Brewing Company,Dayton, OH
2334,Flyin' Rye,2221,95,0.07,69,American IPA,16,Warped Wing Brewing Company,Dayton, OH
2335,Christmas Ale,2439,101,0.09,80,Herbed / Spiced Beer,12,West Sixth Brewing,Lexington, KY
2336,Pay It Forward Cocoa Porter,2356,101,0.07,67,American Porter,12,West Sixth Brewing,Lexington, KY
